id,world,arm,budget,query,reference,prediction,error,centred_error
C-W01-B12-E-Aligned,W01,Aligned,12,Q05,0.9854955510380558,0.9,-0.08549555103805573,0.012812904694351035
C-W01-B12-E-Aligned,W01,Aligned,12,Q06,0.9807049148987965,0.87,-0.11070491489879652,-0.012396459166389762
C-W01-B12-E-Aligned,W01,Aligned,12,Q07,0.9848298951673717,0.9,-0.08482989516737172,0.013478560565035047
C-W01-B12-E-Aligned,W01,Aligned,12,Q08,0.9755657281019747,0.88,-0.09556572810197472,0.0027427276304320403
C-W01-B12-E-Aligned,W01,Aligned,12,Q09,0.9992127405246362,0.83,-0.1692127405246362,-0.07090428479222943
C-W01-B12-E-Aligned,W01,Aligned,12,Q10,0.9851397168052985,0.87,-0.11513971680529855,-0.01683126107289179
C-W01-B12-E-Aligned,W01,Aligned,12,Q11,0.9861049741021831,0.9,-0.0861049741021831,0.012203481630223667
C-W01-B12-E-Aligned,W01,Aligned,12,Q12,0.9800813066883662,0.87,-0.11008130668836624,-0.01177285095595948
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q01,0.9898745131732273,0.9,-0.08987451317322726,0.014267275892512754
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q02,0.988620635720469,0.95,-0.03862063572046903,0.06552115334527098
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q03,0.9779695110616194,0.87,-0.10796951106161945,-0.0038277219958794406
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q04,0.9861019815068828,0.86,-0.1261019815068828,-0.02196019244114278
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q05,0.9854955510380558,0.86,-0.12549555103805576,-0.021353761972315755
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q06,0.9807049148987965,0.85,-0.13070491489879654,-0.026563125833056533
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q07,0.9848298951673717,0.86,-0.12482989516737175,-0.020688106101631742
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q08,0.9755657281019747,0.88,-0.09556572810197472,0.008576060963765286
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q09,0.9992127405246362,0.94,-0.05921274052463621,0.0449290485411038
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q10,0.9851397168052985,0.91,-0.07513971680529852,0.02900207226044149
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q11,0.9861049741021831,0.86,-0.12610497410218313,-0.021963185036443122
C-W01-B12-E-MisIndexed,W01,MisIndexed,12,Q12,0.9800813066883662,0.83,-0.15008130668836628,-0.04593951762262627
C-W01-B24-E-Opaque,W01,Opaque,24,Q01,0.9898745131732273,0.97,-0.019874513173227304,-0.0024827241074870665
C-W01-B24-E-Opaque,W01,Opaque,24,Q02,0.988620635720469,0.985,-0.003620635720469001,0.013771153345271236
C-W01-B24-E-Opaque,W01,Opaque,24,Q03,0.9779695110616194,0.98,0.002030488938380537,0.019422278004120774
C-W01-B24-E-Opaque,W01,Opaque,24,Q04,0.9861019815068828,0.982,-0.00410198150688279,0.013289807558857447
C-W01-B24-E-Opaque,W01,Opaque,24,Q05,0.9854955510380558,0.983,-0.0024955510380557655,0.014896238027684472
C-W01-B24-E-Opaque,W01,Opaque,24,Q06,0.9807049148987965,0.955,-0.02570491489879656,-0.008313125833056323
C-W01-B24-E-Opaque,W01,Opaque,24,Q07,0.9848298951673717,0.984,-0.0008298951673717525,0.016561893898368485
C-W01-B24-E-Opaque,W01,Opaque,24,Q08,0.9755657281019747,0.96,-0.015565728101974763,0.0018260609637654746
C-W01-B24-E-Opaque,W01,Opaque,24,Q09,0.9992127405246362,0.92,-0.07921274052463612,-0.06182095145889588
C-W01-B24-E-Opaque,W01,Opaque,24,Q10,0.9851397168052985,0.95,-0.03513971680529859,-0.017747927739558356
C-W01-B24-E-Opaque,W01,Opaque,24,Q11,0.9861049741021831,0.982,-0.004104974102183134,0.013286814963557103
C-W01-B24-E-Opaque,W01,Opaque,24,Q12,0.9800813066883662,0.96,-0.020081306688366274,-0.0026895176226260364
C-W01-B24-E-Aligned,W01,Aligned,24,Q01,0.9898745131732273,0.98,-0.009874513173227295,0.004267275892512745
C-W01-B24-E-Aligned,W01,Aligned,24,Q02,0.988620635720469,0.95,-0.03862063572046903,-0.024478846654728992
C-W01-B24-E-Aligned,W01,Aligned,24,Q03,0.9779695110616194,0.97,-0.007969511061619472,0.006172278004120568
C-W01-B24-E-Aligned,W01,Aligned,24,Q04,0.9861019815068828,0.98,-0.006101981506882792,0.008039807558857248
C-W01-B24-E-Aligned,W01,Aligned,24,Q05,0.9854955510380558,0.98,-0.005495551038055768,0.008646238027684272
C-W01-B24-E-Aligned,W01,Aligned,24,Q06,0.9807049148987965,0.96,-0.020704914898796556,-0.006563125833056516
C-W01-B24-E-Aligned,W01,Aligned,24,Q07,0.9848298951673717,0.98,-0.004829895167371756,0.009311893898368284
C-W01-B24-E-Aligned,W01,Aligned,24,Q08,0.9755657281019747,0.96,-0.015565728101974763,-0.0014239390362347226
C-W01-B24-E-Aligned,W01,Aligned,24,Q09,0.9992127405246362,0.99,-0.009212740524636165,0.004929048541103875
C-W01-B24-E-Aligned,W01,Aligned,24,Q10,0.9851397168052985,0.99,0.004860283194701442,0.019002072260441483
C-W01-B24-E-Aligned,W01,Aligned,24,Q11,0.9861049741021831,0.98,-0.006104974102183136,0.008036814963556904
C-W01-B24-E-Aligned,W01,Aligned,24,Q12,0.9800813066883662,0.93,-0.05008130668836619,-0.03593951762262615
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q01,0.9898745131732273,0.9,-0.08987451317322726,0.005100609225846098
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q02,0.988620635720469,0.94,-0.04862063572046904,0.04635448667860431
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q03,0.9779695110616194,0.84,-0.13796951106161948,-0.042994388662546124
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q04,0.9861019815068828,0.88,-0.10610198150688277,-0.011126859107809417
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q05,0.9854955510380558,0.89,-0.09549555103805574,-0.0005204286389823842
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q06,0.9807049148987965,0.85,-0.13070491489879654,-0.03572979249972319
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q07,0.9848298951673717,0.89,-0.09482989516737172,0.00014522723170162788
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q08,0.9755657281019747,0.92,-0.05556572810197469,0.039409394297098665
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q09,0.9992127405246362,0.94,-0.05921274052463621,0.035762381874437144
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q10,0.9851397168052985,0.9,-0.08513971680529853,0.009835405593774826
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q11,0.9861049741021831,0.89,-0.0961049741021831,-0.0011298517031097521
C-W01-B24-E-MisIndexed,W01,MisIndexed,24,Q12,0.9800813066883662,0.84,-0.14008130668836627,-0.04510618428929292
C-W02-B24-E-Aligned,W02,Aligned,24,Q01,0.9884361050948741,0.96,-0.028436105094874153,0.010053797530851116
C-W02-B24-E-Aligned,W02,Aligned,24,Q02,0.9869889610587286,0.94,-0.04698896105872863,-0.00849905843300336
C-W02-B24-E-Aligned,W02,Aligned,24,Q03,0.9774001685489867,0.93,-0.047400168548986654,-0.008910265923261385
C-W02-B24-E-Aligned,W02,Aligned,24,Q04,0.9856357300892359,0.95,-0.03563573008923593,0.002854172536489341
C-W02-B24-E-Aligned,W02,Aligned,24,Q05,0.9850175088379175,0.95,-0.035017508837917544,0.003472393787807726
C-W02-B24-E-Aligned,W02,Aligned,24,Q06,0.9801496551787471,0.92,-0.06014965517874704,-0.02165975255302177
C-W02-B24-E-Aligned,W02,Aligned,24,Q07,0.9843393438020154,0.95,-0.03433934380201542,0.004150558823709849
C-W02-B24-E-Aligned,W02,Aligned,24,Q08,0.9748706825169815,0.96,-0.014870682516981537,0.023619220108743733
C-W02-B24-E-Aligned,W02,Aligned,24,Q09,0.9991734158266848,0.98,-0.01917341582668486,0.01931648679904041
C-W02-B24-E-Aligned,W02,Aligned,24,Q10,0.9846463088884817,0.98,-0.0046463088884817205,0.03384359373724355
C-W02-B24-E-Aligned,W02,Aligned,24,Q11,0.9856389992939747,0.95,-0.03563899929397474,0.0028509033317505317
C-W02-B24-E-Aligned,W02,Aligned,24,Q12,0.9795819523720735,0.88,-0.09958195237207346,-0.06109204974634819
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q01,0.9884361050948741,0.965,-0.02343610509487415,0.014637130864184611
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q02,0.9869889610587286,0.98,-0.006988961058728593,0.031084274900330167
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q03,0.9774001685489867,0.94,-0.037400168548986756,0.0006730674100720035
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q04,0.9856357300892359,0.95,-0.03563573008923593,0.0024375058698228314
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q05,0.9850175088379175,0.95,-0.035017508837917544,0.0030557271211412163
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q06,0.9801496551787471,0.94,-0.040149655178747135,-0.0020764192196883746
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q07,0.9843393438020154,0.95,-0.03433934380201542,0.003733892157043339
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q08,0.9748706825169815,0.97,-0.004870682516981528,0.03320255344207723
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q09,0.9991734158266848,0.92,-0.0791734158266848,-0.04110017986762604
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q10,0.9846463088884817,0.93,-0.054646308888481654,-0.016573072929422894
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q11,0.9856389992939747,0.95,-0.03563899929397474,0.002434236665084022
C-W02-B24-E-MisIndexed,W02,MisIndexed,24,Q12,0.9795819523720735,0.91,-0.06958195237207343,-0.03150871641301467
C-W02-B24-E-Opaque,W02,Opaque,24,Q01,0.9884361050948741,0.95,-0.03843610509487416,-0.008279535802481974
C-W02-B24-E-Opaque,W02,Opaque,24,Q02,0.9869889610587286,0.97,-0.016988961058728602,0.013167608233663586
C-W02-B24-E-Opaque,W02,Opaque,24,Q03,0.9774001685489867,0.95,-0.027400168548986747,0.0027564007434054405
C-W02-B24-E-Opaque,W02,Opaque,24,Q04,0.9856357300892359,0.95,-0.03563573008923593,-0.005479160796843741
C-W02-B24-E-Opaque,W02,Opaque,24,Q05,0.9850175088379175,0.95,-0.035017508837917544,-0.004860939545525356
C-W02-B24-E-Opaque,W02,Opaque,24,Q06,0.9801496551787471,0.96,-0.020149655178747117,0.010006914113645071
C-W02-B24-E-Opaque,W02,Opaque,24,Q07,0.9843393438020154,0.95,-0.03433934380201542,-0.004182774509623233
C-W02-B24-E-Opaque,W02,Opaque,24,Q08,0.9748706825169815,0.96,-0.014870682516981537,0.015285886775410651
C-W02-B24-E-Opaque,W02,Opaque,24,Q09,0.9991734158266848,0.98,-0.01917341582668486,0.01098315346570733
C-W02-B24-E-Opaque,W02,Opaque,24,Q10,0.9846463088884817,0.96,-0.02464630888848174,0.00551026040391045
C-W02-B24-E-Opaque,W02,Opaque,24,Q11,0.9856389992939747,0.95,-0.03563899929397474,-0.00548243000158255
C-W02-B24-E-Opaque,W02,Opaque,24,Q12,0.9795819523720735,0.92,-0.05958195237207342,-0.029425383079681233
C-W02-B12-E-Aligned,W02,Aligned,12,Q01,0.9884361050948741,0.97,-0.018436105094874145,0.016720464197517937
C-W02-B12-E-Aligned,W02,Aligned,12,Q02,0.9869889610587286,0.94,-0.04698896105872863,-0.011832391766336547
C-W02-B12-E-Aligned,W02,Aligned,12,Q03,0.9774001685489867,0.95,-0.027400168548986747,0.007756400743405334
C-W02-B12-E-Aligned,W02,Aligned,12,Q04,0.9856357300892359,0.96,-0.02563573008923592,0.009520839203156162
C-W02-B12-E-Aligned,W02,Aligned,12,Q05,0.9850175088379175,0.96,-0.025017508837917535,0.010139060454474547
C-W02-B12-E-Aligned,W02,Aligned,12,Q06,0.9801496551787471,0.94,-0.040149655178747135,-0.004993085886355053
C-W02-B12-E-Aligned,W02,Aligned,12,Q07,0.9843393438020154,0.96,-0.024339343802015412,0.01081722549037667
C-W02-B12-E-Aligned,W02,Aligned,12,Q08,0.9748706825169815,0.97,-0.004870682516981528,0.030285886775410553
C-W02-B12-E-Aligned,W02,Aligned,12,Q09,0.9991734158266848,0.92,-0.0791734158266848,-0.04401684653429272
C-W02-B12-E-Aligned,W02,Aligned,12,Q10,0.9846463088884817,0.94,-0.044646308888481756,-0.009489739596089675
C-W02-B12-E-Aligned,W02,Aligned,12,Q11,0.9856389992939747,0.96,-0.02563899929397473,0.009517569998417352
C-W02-B12-E-Aligned,W02,Aligned,12,Q12,0.9795819523720735,0.92,-0.05958195237207342,-0.02442538307968134
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q01,0.9884361050948741,0.93,-0.05843610509487407,-0.015779535802482147
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q02,0.9869889610587286,0.95,-0.03698896105872862,0.005667608233663302
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q03,0.9774001685489867,0.94,-0.037400168548986756,0.005256400743405165
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q04,0.9856357300892359,0.94,-0.04563573008923594,-0.002979160796844016
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q05,0.9850175088379175,0.94,-0.04501750883791755,-0.002360939545525631
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q06,0.9801496551787471,0.93,-0.05014965517874703,-0.007493085886355111
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q07,0.9843393438020154,0.94,-0.04433934380201543,-0.001682774509623508
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q08,0.9748706825169815,0.96,-0.014870682516981537,0.027785886775410384
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q09,0.9991734158266848,0.97,-0.029173415826684868,0.013483153465707054
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q10,0.9846463088884817,0.96,-0.02464630888848174,0.018010260403910183
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q11,0.9856389992939747,0.94,-0.04563899929397475,-0.0029824300015828253
C-W02-B12-E-MisIndexed,W02,MisIndexed,12,Q12,0.9795819523720735,0.9,-0.07958195237207344,-0.03692538307968152
C-W02-B12-E-Opaque,W02,Opaque,12,Q01,0.9884361050948741,0.97,-0.018436105094874145,-0.004112869135815322
C-W02-B12-E-Opaque,W02,Opaque,12,Q02,0.9869889610587286,0.94,-0.04698896105872863,-0.03266572509966981
C-W02-B12-E-Opaque,W02,Opaque,12,Q03,0.9774001685489867,0.96,-0.01740016854898674,-0.0030769325899279165
C-W02-B12-E-Opaque,W02,Opaque,12,Q04,0.9856357300892359,0.98,-0.005635730089235902,0.00868750586982292
C-W02-B12-E-Opaque,W02,Opaque,12,Q05,0.9850175088379175,0.98,-0.005017508837917517,0.009305727121141305
C-W02-B12-E-Opaque,W02,Opaque,12,Q06,0.9801496551787471,0.96,-0.020149655178747117,-0.005826419219688295
C-W02-B12-E-Opaque,W02,Opaque,12,Q07,0.9843393438020154,0.98,-0.004339343802015394,0.009983892157043428
C-W02-B12-E-Opaque,W02,Opaque,12,Q08,0.9748706825169815,0.97,-0.004870682516981528,0.009452553442077294
C-W02-B12-E-Opaque,W02,Opaque,12,Q09,0.9991734158266848,0.99,-0.00917341582668485,0.005149820132373972
C-W02-B12-E-Opaque,W02,Opaque,12,Q10,0.9846463088884817,0.98,-0.0046463088884817205,0.009676927070577102
C-W02-B12-E-Opaque,W02,Opaque,12,Q11,0.9856389992939747,0.98,-0.005638999293974711,0.00868423666508411
C-W02-B12-E-Opaque,W02,Opaque,12,Q12,0.9795819523720735,0.95,-0.029581952372073506,-0.015258716413014684
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q01,0.9882164329094828,0.93,-0.05821643290948275,0.02887939566210518
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q02,0.9888623120246335,0.96,-0.02886231202463352,0.05823351654695441
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q03,0.9770355189136494,0.86,-0.11703551891364938,-0.029939690342061454
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q04,0.9867815735490276,0.9,-0.0867815735490276,0.000314255022560328
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q05,0.9861134775402525,0.91,-0.07611347754025244,0.010982351031335491
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q06,0.9825587671095612,0.88,-0.10255876710956124,-0.015462938537973314
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q07,0.985364405477126,0.91,-0.07536440547712597,0.011731423094461957
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q08,0.9743082226829268,0.94,-0.03430822268292688,0.05278760588866105
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q09,0.99972730095456,0.84,-0.15972730095456,-0.07263147238297207
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q10,0.9877836149133747,0.88,-0.10778361491337474,-0.020687786341786807
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q11,0.9867849597676875,0.91,-0.07678495976768751,0.01031086880390042
C-W03-B12-E-MisIndexed,W03,MisIndexed,12,Q12,0.9816133570167748,0.86,-0.12161335701677478,-0.03451752844518685
C-W03-B12-E-Opaque,W03,Opaque,12,Q01,0.9882164329094828,0.988,-0.00021643290948281102,0.004212728995438564
C-W03-B12-E-Opaque,W03,Opaque,12,Q02,0.9888623120246335,0.97,-0.01886231202463351,-0.014433150119712135
C-W03-B12-E-Opaque,W03,Opaque,12,Q03,0.9770355189136494,0.984,0.006964481086350616,0.01139364299127199
C-W03-B12-E-Opaque,W03,Opaque,12,Q04,0.9867815735490276,0.982,-0.00478157354902764,-0.00035241164410626524
C-W03-B12-E-Opaque,W03,Opaque,12,Q05,0.9861134775402525,0.982,-0.004113477540252486,0.00031568436466888894
C-W03-B12-E-Opaque,W03,Opaque,12,Q06,0.9825587671095612,0.978,-0.004558767109561268,-0.00012960520463989322
C-W03-B12-E-Opaque,W03,Opaque,12,Q07,0.985364405477126,0.984,-0.0013644054771260183,0.0030647564277953565
C-W03-B12-E-Opaque,W03,Opaque,12,Q08,0.9743082226829268,0.975,0.00069177731707315,0.005120939221994525
C-W03-B12-E-Opaque,W03,Opaque,12,Q09,0.99972730095456,0.993,-0.006727300954559978,-0.0022981390496386034
C-W03-B12-E-Opaque,W03,Opaque,12,Q10,0.9877836149133747,0.989,0.001216385086625249,0.005645546991546624
C-W03-B12-E-Opaque,W03,Opaque,12,Q11,0.9867849597676875,0.982,-0.004784959767687558,-0.00035579786276618286
C-W03-B12-E-Opaque,W03,Opaque,12,Q12,0.9816133570167748,0.965,-0.0166133570167748,-0.012184195111853424
C-W03-B12-E-Aligned,W03,Aligned,12,Q01,0.9882164329094828,0.98,-0.008216432909482818,0.02554606232877199
C-W03-B12-E-Aligned,W03,Aligned,12,Q02,0.9888623120246335,0.95,-0.03886231202463353,-0.005099816786378719
C-W03-B12-E-Aligned,W03,Aligned,12,Q03,0.9770355189136494,0.96,-0.017035518913649406,0.016726976324605403
C-W03-B12-E-Aligned,W03,Aligned,12,Q04,0.9867815735490276,0.95,-0.03678157354902767,-0.0030190783107728603
C-W03-B12-E-Aligned,W03,Aligned,12,Q05,0.9861134775402525,0.95,-0.036113477540252514,-0.002350982301997706
C-W03-B12-E-Aligned,W03,Aligned,12,Q06,0.9825587671095612,0.94,-0.0425587671095613,-0.008796271871306494
C-W03-B12-E-Aligned,W03,Aligned,12,Q07,0.985364405477126,0.96,-0.02536440547712604,0.008398089761128769
C-W03-B12-E-Aligned,W03,Aligned,12,Q08,0.9743082226829268,0.96,-0.014308222682926863,0.019454272555327945
C-W03-B12-E-Aligned,W03,Aligned,12,Q09,0.99972730095456,0.94,-0.059727300954560025,-0.025964805716305217
C-W03-B12-E-Aligned,W03,Aligned,12,Q10,0.9877836149133747,0.95,-0.037783614913374786,-0.004021119675119977
C-W03-B12-E-Aligned,W03,Aligned,12,Q11,0.9867849597676875,0.95,-0.036784959767687586,-0.003022464529432778
C-W03-B12-E-Aligned,W03,Aligned,12,Q12,0.9816133570167748,0.93,-0.05161335701677472,-0.01785086177851991
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q01,0.9882164329094828,0.97,-0.018216432909482827,-0.00862060433789491
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q02,0.9888623120246335,0.98,-0.0088623120246335,0.0007335165469544158
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q03,0.9770355189136494,0.97,-0.007035518913649397,0.00256030965793852
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q04,0.9867815735490276,0.98,-0.006781573549027642,0.0028142550225602747
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q05,0.9861134775402525,0.98,-0.006113477540252488,0.003482351031335429
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q06,0.9825587671095612,0.97,-0.012558767109561275,-0.0029629385379733586
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q07,0.985364405477126,0.98,-0.005364405477126022,0.004231423094461895
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q08,0.9743082226829268,0.97,-0.004308222682926854,0.005287605888661062
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q09,0.99972730095456,0.98,-0.01972730095455999,-0.010131472382972073
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q10,0.9877836149133747,0.98,-0.007783614913374759,0.0018122136582131576
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q11,0.9867849597676875,0.98,-0.0067849597676875595,0.002810868803900357
C-W03-B24-E-MisIndexed,W03,MisIndexed,24,Q12,0.9816133570167748,0.97,-0.011613357016774795,-0.002017528445186878
C-W03-B24-E-Opaque,W03,Opaque,24,Q01,0.9882164329094828,0.95,-0.038216432909482845,-0.010287271004561616
C-W03-B24-E-Opaque,W03,Opaque,24,Q02,0.9888623120246335,0.91,-0.07886231202463345,-0.05093315011971222
C-W03-B24-E-Opaque,W03,Opaque,24,Q03,0.9770355189136494,0.96,-0.017035518913649406,0.010893642991271824
C-W03-B24-E-Opaque,W03,Opaque,24,Q04,0.9867815735490276,0.97,-0.01678157354902765,0.011147588355893578
C-W03-B24-E-Opaque,W03,Opaque,24,Q05,0.9861134775402525,0.97,-0.016113477540252497,0.011815684364668733
C-W03-B24-E-Opaque,W03,Opaque,24,Q06,0.9825587671095612,0.94,-0.0425587671095613,-0.014629605204640073
C-W03-B24-E-Opaque,W03,Opaque,24,Q07,0.985364405477126,0.97,-0.01536440547712603,0.012564756427795198
C-W03-B24-E-Opaque,W03,Opaque,24,Q08,0.9743082226829268,0.98,0.0056917773170731545,0.033620939221994384
C-W03-B24-E-Opaque,W03,Opaque,24,Q09,0.99972730095456,0.98,-0.01972730095455999,0.00820186095036124
C-W03-B24-E-Opaque,W03,Opaque,24,Q10,0.9877836149133747,0.98,-0.007783614913374759,0.02014554699154647
C-W03-B24-E-Opaque,W03,Opaque,24,Q11,0.9867849597676875,0.97,-0.01678495976768757,0.01114420213723366
C-W03-B24-E-Opaque,W03,Opaque,24,Q12,0.9816133570167748,0.91,-0.07161335701677474,-0.04368419511185351
C-W03-B24-E-Aligned,W03,Aligned,24,Q01,0.9882164329094828,0.97,-0.018216432909482827,0.04637939566210525
C-W03-B24-E-Aligned,W03,Aligned,24,Q02,0.9888623120246335,0.93,-0.058862312024633434,0.005733516546954642
C-W03-B24-E-Aligned,W03,Aligned,24,Q03,0.9770355189136494,0.89,-0.08703551891364936,-0.02243969034206128
C-W03-B24-E-Aligned,W03,Aligned,24,Q04,0.9867815735490276,0.93,-0.056781573549027575,0.007814255022560501
C-W03-B24-E-Aligned,W03,Aligned,24,Q05,0.9861134775402525,0.93,-0.05611347754025242,0.008482351031335655
C-W03-B24-E-Aligned,W03,Aligned,24,Q06,0.9825587671095612,0.89,-0.09255876710956124,-0.02796293853797316
C-W03-B24-E-Aligned,W03,Aligned,24,Q07,0.985364405477126,0.94,-0.04536440547712606,0.01923142309446202
C-W03-B24-E-Aligned,W03,Aligned,24,Q08,0.9743082226829268,0.9,-0.0743082226829268,-0.009712394111338729
C-W03-B24-E-Aligned,W03,Aligned,24,Q09,0.99972730095456,0.91,-0.08972730095455994,-0.025131472382971864
C-W03-B24-E-Aligned,W03,Aligned,24,Q10,0.9877836149133747,0.92,-0.0677836149133747,-0.003187786341786625
C-W03-B24-E-Aligned,W03,Aligned,24,Q11,0.9867849597676875,0.94,-0.046784959767687595,0.01781086880390048
C-W03-B24-E-Aligned,W03,Aligned,24,Q12,0.9816133570167748,0.9,-0.08161335701677475,-0.01701752844518667
C-W04-B24-E-Opaque,W04,Opaque,24,Q01,0.9892970008961679,0.97,-0.019297000896167926,-0.012950390594347105
C-W04-B24-E-Opaque,W04,Opaque,24,Q02,0.9864205780867832,0.95,-0.03642057808678323,-0.030073967784962408
C-W04-B24-E-Opaque,W04,Opaque,24,Q03,0.9778058390590891,0.98,0.00219416094091085,0.00854077124273167
C-W04-B24-E-Opaque,W04,Opaque,24,Q04,0.9863885748655626,0.985,-0.0013885748655626529,0.004958035436258168
C-W04-B24-E-Opaque,W04,Opaque,24,Q05,0.9857652220141332,0.986,0.00023477798586679643,0.006581388287687617
C-W04-B24-E-Opaque,W04,Opaque,24,Q06,0.9815601452613479,0.98,-0.001560145261347956,0.004786465040472865
